date,symbol,open_price,high_price,low_price,close_price,volume,daily_change,daily_change_pct,sector,market_cap,pe_ratio,dividend_yield,ma_7,ma_30,signal
2024-11-30,AAPL,149.27,151.72,147.91,148.72,75946381,-0.55,-0.37,Technology,Large Cap,27.81,0.73,149.66,155.38,Sell
2024-11-30,AMZN,111.17,112.23,110.0,110.45,30521239,-0.72,-0.65,Technology,Mega Cap,32.2,0.01,114.96,116.98,Sell
2024-11-30,GOOGL,161.57,161.76,160.36,160.48,17795364,-1.08,-0.67,Technology,Large Cap,46.43,1.0,159.2,156.06,Buy
2024-11-30,MSFT,280.81,283.66,276.6,281.13,30089059,0.32,0.11,Technology,Large Cap,36.16,0.62,283.16,285.17,Sell
2024-11-30,TSLA,229.24,229.32,226.07,228.78,70585162,-0.46,-0.2,Technology,Mega Cap,28.21,1.62,220.87,221.8,Sell
2024-12-01,AAPL,153.37,155.91,151.32,151.93,61265854,-1.45,-0.94,Technology,Large Cap,37.32,1.9,149.83,155.3,Sell
2024-12-01,AMZN,107.74,109.51,106.08,108.63,13046283,0.89,0.83,Technology,Mega Cap,30.9,1.51,113.86,116.63,Sell
2024-12-01,GOOGL,165.83,169.14,163.77,166.29,65240170,0.47,0.28,Technology,Large Cap,32.61,1.57,159.66,156.23,Buy
2024-12-01,MSFT,274.19,276.6,270.39,272.17,69234526,-2.02,-0.74,Technology,Large Cap,27.99,1.03,281.56,283.86,Sell
2024-12-01,TSLA,227.07,231.75,226.42,228.52,86667072,1.45,0.64,Technology,Mega Cap,34.79,0.53,222.09,221.91,Buy
2024-12-02,AAPL,151.5,152.28,150.02,151.6,49467070,0.1,0.07,Technology,Large Cap,39.88,1.99,150.01,155.22,Sell
2024-12-02,AMZN,110.38,111.29,108.81,110.75,17410257,0.37,0.34,Technology,Mega Cap,34.31,1.56,112.43,116.33,Sell
2024-12-02,GOOGL,167.49,168.91,164.74,168.63,53612588,1.14,0.68,Technology,Large Cap,49.07,0.51,160.63,156.48,Buy
2024-12-02,MSFT,261.31,265.28,258.34,263.41,86580726,2.1,0.8,Technology,Mega Cap,20.73,0.99,278.15,282.37,Sell
2024-12-02,TSLA,228.1,230.71,225.71,226.66,67395384,-1.44,-0.63,Technology,Large Cap,31.33,0.02,222.43,222.17,Buy
2024-12-03,AAPL,156.12,157.1,152.13,154.82,68327766,-1.3,-0.83,Technology,Mega Cap,49.65,0.82,150.63,155.26,Sell
2024-12-03,AMZN,112.42,113.85,112.24,112.75,18832357,0.33,0.29,Technology,Mega Cap,39.86,0.88,111.78,116.04,Sell
2024-12-03,GOOGL,160.94,164.2,160.8,161.16,58717484,0.22,0.14,Technology,Large Cap,41.57,1.01,161.22,156.37,Buy
2024-12-03,MSFT,272.26,275.35,271.3,271.88,14143608,-0.38,-0.14,Technology,Large Cap,35.96,1.58,276.31,281.05,Sell
2024-12-03,TSLA,234.84,236.19,231.78,235.5,81902872,0.66,0.28,Technology,Large Cap,16.29,0.2,224.94,222.56,Buy
2024-12-04,AAPL,153.9,155.13,153.41,154.12,12148618,0.22,0.14,Technology,Mega Cap,40.95,1.12,151.21,155.16,Sell
2024-12-04,AMZN,112.82,115.03,112.58,113.66,72694552,0.84,0.74,Technology,Mega Cap,30.21,1.33,111.45,115.93,Sell
2024-12-04,GOOGL,160.11,164.36,158.91,161.32,50368861,1.22,0.76,Technology,Mega Cap,35.68,1.7,162.38,156.39,Buy
2024-12-04,MSFT,273.95,275.77,270.14,271.89,63752705,-2.07,-0.75,Technology,Large Cap,19.18,0.96,274.54,279.76,Sell
2024-12-04,TSLA,238.35,238.94,235.14,238.7,81758131,0.36,0.15,Technology,Mega Cap,43.21,0.47,227.71,222.75,Buy
2024-12-05,AAPL,155.57,157.46,152.94,154.67,97799020,-0.89,-0.58,Technology,Mega Cap,37.42,0.68,152.15,154.92,Sell
2024-12-05,AMZN,111.97,113.42,111.33,111.67,12688792,-0.29,-0.26,Technology,Mega Cap,35.58,1.37,111.38,115.66,Sell
2024-12-05,GOOGL,158.4,161.13,155.1,157.56,50379749,-0.84,-0.53,Technology,Mega Cap,30.92,0.07,162.48,156.34,Buy
2024-12-05,MSFT,262.28,268.88,261.93,263.8,95779696,1.52,0.58,Technology,Mega Cap,24.74,0.8,271.82,278.36,Sell
2024-12-05,TSLA,237.9,243.0,235.19,239.86,52987419,1.96,0.82,Technology,Mega Cap,32.98,1.66,231.54,222.96,Buy
2024-12-06,AAPL,153.93,156.33,151.58,154.81,97724508,0.89,0.58,Technology,Mega Cap,19.64,0.46,152.95,154.45,Sell
2024-12-06,AMZN,113.7,115.36,113.52,114.12,50609770,0.41,0.36,Technology,Large Cap,48.34,1.76,111.72,115.46,Sell
2024-12-06,GOOGL,158.0,161.44,156.58,158.68,76144286,0.67,0.43,Technology,Mega Cap,35.59,1.93,162.02,156.35,Buy
2024-12-06,MSFT,256.73,259.42,255.85,259.32,64340357,2.59,1.01,Technology,Mega Cap,26.9,0.09,269.09,276.82,Sell
2024-12-06,TSLA,243.81,249.0,243.61,245.56,55472259,1.75,0.72,Technology,Large Cap,36.37,1.04,234.8,223.6,Buy
2024-12-07,AAPL,160.36,160.97,157.23,160.59,22982351,0.23,0.14,Technology,Large Cap,35.22,1.01,154.65,154.22,Buy
2024-12-07,AMZN,115.31,116.93,114.11,115.97,71456379,0.66,0.57,Technology,Mega Cap,29.17,0.64,112.51,115.46,Sell
2024-12-07,GOOGL,158.88,161.53,155.98,157.7,41617054,-1.18,-0.74,Technology,Large Cap,17.96,1.89,161.62,156.36,Buy
2024-12-07,MSFT,264.85,270.85,261.41,266.0,62381819,1.15,0.44,Technology,Large Cap,15.76,0.33,266.92,275.36,Sell
2024-12-07,TSLA,249.48,252.47,247.03,249.53,57924585,0.05,0.02,Technology,Mega Cap,19.98,1.62,237.76,224.38,Buy
2024-12-08,AAPL,166.96,169.0,165.99,167.11,25467882,0.15,0.09,Technology,Large Cap,33.19,0.04,156.82,154.36,Buy
2024-12-08,AMZN,117.41,120.26,115.65,118.09,92829498,0.68,0.58,Technology,Mega Cap,36.15,0.81,113.86,115.6,Sell
2024-12-08,GOOGL,161.98,164.3,161.09,162.39,91556259,0.41,0.25,Technology,Mega Cap,45.73,0.49,161.06,156.55,Buy
2024-12-08,MSFT,267.17,273.76,265.2,269.83,49165532,2.66,0.99,Technology,Large Cap,26.74,1.18,266.59,274.04,Sell
2024-12-08,TSLA,254.55,259.42,251.55,252.64,59995627,-1.91,-0.75,Technology,Mega Cap,26.02,1.64,241.21,225.24,Buy
2024-12-09,AAPL,165.33,167.57,162.07,166.68,14917285,1.35,0.82,Technology,Large Cap,27.25,1.17,158.97,154.45,Buy
2024-12-09,AMZN,120.07,122.23,117.15,119.16,41203682,-0.91,-0.76,Technology,Large Cap,36.87,0.89,115.06,115.7,Sell
2024-12-09,GOOGL,162.2,164.67,161.96,162.1,46982512,-0.11,-0.07,Technology,Mega Cap,28.87,0.2,160.13,156.92,Buy
2024-12-09,MSFT,270.28,271.12,268.42,270.88,17282108,0.6,0.22,Technology,Mega Cap,49.7,1.93,267.66,273.31,Sell
2024-12-09,TSLA,242.88,244.98,241.0,244.43,73480436,1.55,0.64,Technology,Mega Cap,22.96,1.18,243.75,225.8,Buy
2024-12-10,AAPL,167.53,170.42,163.19,166.18,54408784,-1.35,-0.81,Technology,Mega Cap,39.86,0.24,160.59,154.56,Buy
2024-12-10,AMZN,120.13,122.12,119.65,120.56,80434347,0.43,0.36,Technology,Large Cap,45.58,0.51,116.18,115.77,Buy
2024-12-10,GOOGL,162.71,164.53,161.44,163.61,89371314,0.91,0.56,Technology,Large Cap,21.79,1.34,160.48,157.5,Buy
2024-12-10,MSFT,281.41,285.4,273.62,278.77,24652289,-2.64,-0.94,Technology,Large Cap,23.3,1.11,268.64,273.12,Sell
2024-12-10,TSLA,241.09,246.14,237.14,243.0,97733869,1.91,0.79,Technology,Large Cap,27.17,1.89,244.82,226.17,Buy
2024-12-11,AAPL,164.48,165.92,161.96,165.72,88450512,1.24,0.76,Technology,Mega Cap,30.83,0.75,162.25,154.79,Buy
2024-12-11,AMZN,123.58,125.81,120.84,123.0,24488207,-0.58,-0.47,Technology,Mega Cap,31.7,0.0,117.51,116.03,Buy
2024-12-11,GOOGL,172.23,174.42,170.58,170.8,70107435,-1.43,-0.83,Technology,Mega Cap,46.63,0.92,161.83,158.24,Buy
2024-12-11,MSFT,280.72,283.96,278.19,279.67,84935989,-1.05,-0.37,Technology,Mega Cap,37.26,1.7,269.75,273.19,Sell
2024-12-11,TSLA,251.96,255.99,245.67,249.74,63587934,-2.23,-0.88,Technology,Mega Cap,41.52,1.14,246.39,226.81,Buy
2024-12-12,AAPL,159.51,161.14,159.38,160.5,95104352,0.99,0.62,Technology,Large Cap,20.52,0.7,163.08,154.94,Buy
2024-12-12,AMZN,123.02,125.03,121.65,122.42,68409021,-0.6,-0.49,Technology,Large Cap,23.63,0.78,119.05,116.04,Buy
2024-12-12,GOOGL,171.72,174.53,170.02,170.21,11560182,-1.51,-0.88,Technology,Mega Cap,43.21,1.38,163.64,158.98,Buy
2024-12-12,MSFT,281.77,283.98,279.49,283.79,57526974,2.02,0.72,Technology,Mega Cap,22.97,1.57,272.61,273.38,Sell
2024-12-12,TSLA,253.2,255.57,252.67,253.48,90345116,0.28,0.11,Technology,Large Cap,23.11,0.13,248.34,227.74,Buy
2024-12-13,AAPL,160.09,162.5,158.09,158.88,12125616,-1.21,-0.75,Technology,Large Cap,24.92,1.07,163.67,154.97,Buy
2024-12-13,AMZN,122.97,124.39,121.89,122.7,79401338,-0.27,-0.22,Technology,Mega Cap,37.97,0.05,120.27,116.06,Buy
2024-12-13,GOOGL,167.24,169.4,164.46,166.39,51170066,-0.85,-0.51,Technology,Mega Cap,25.85,1.74,164.74,159.58,Buy
2024-12-13,MSFT,284.58,286.5,278.15,282.69,82636441,-1.89,-0.67,Technology,Large Cap,16.7,1.51,275.95,274.05,Buy
2024-12-13,TSLA,253.24,256.38,250.56,254.75,98953865,1.51,0.6,Technology,Mega Cap,44.14,0.54,249.65,228.83,Buy
2024-12-14,AAPL,158.38,160.7,157.99,159.62,92066214,1.25,0.79,Technology,Large Cap,22.02,0.93,163.53,154.91,Buy
2024-12-14,AMZN,121.6,122.91,121.25,122.67,66018496,1.08,0.88,Technology,Large Cap,33.44,0.78,121.23,116.29,Buy
2024-12-14,GOOGL,166.26,170.81,163.87,167.78,38172692,1.51,0.91,Technology,Large Cap,29.37,1.25,166.18,160.2,Buy
2024-12-14,MSFT,276.39,279.13,272.79,276.33,15082120,-0.06,-0.02,Technology,Mega Cap,19.37,1.54,277.42,274.43,Buy
2024-12-14,TSLA,251.16,252.97,246.14,250.15,23682487,-1.01,-0.4,Technology,Large Cap,15.29,1.21,249.74,229.82,Buy
2024-12-15,AAPL,155.3,156.63,153.09,154.44,79281507,-0.87,-0.56,Technology,Large Cap,42.0,1.07,161.72,154.82,Buy
2024-12-15,AMZN,127.67,128.7,125.89,126.65,92321837,-1.02,-0.8,Technology,Mega Cap,22.43,1.72,122.45,116.66,Buy
2024-12-15,GOOGL,166.39,167.82,166.3,167.43,13630829,1.04,0.62,Technology,Mega Cap,25.58,0.28,166.9,160.8,Buy
2024-12-15,MSFT,278.43,283.59,272.9,277.09,94031721,-1.33,-0.48,Technology,Large Cap,46.64,0.6,278.46,274.91,Buy
2024-12-15,TSLA,244.11,249.02,240.47,244.84,24571928,0.72,0.3,Technology,Large Cap,36.67,1.45,248.63,230.5,Buy
2024-12-16,AAPL,151.68,152.41,150.9,152.36,65019760,0.69,0.45,Technology,Mega Cap,28.11,0.17,159.67,154.67,Buy
2024-12-16,AMZN,130.17,132.46,128.71,128.91,69737006,-1.26,-0.96,Technology,Mega Cap,23.41,1.7,123.84,117.2,Buy
2024-12-16,GOOGL,166.09,169.35,165.82,166.16,88660513,0.07,0.04,Technology,Large Cap,47.78,0.68,167.48,161.38,Buy
2024-12-16,MSFT,278.19,280.21,272.76,275.54,85382395,-2.65,-0.95,Technology,Mega Cap,33.09,0.04,279.13,275.25,Buy
2024-12-16,TSLA,245.8,246.27,241.69,243.85,31576376,-1.94,-0.79,Technology,Large Cap,22.62,1.18,248.54,231.32,Buy
2024-12-17,AAPL,149.92,150.21,146.94,150.15,98594664,0.23,0.16,Technology,Large Cap,25.84,0.92,157.38,154.63,Buy
2024-12-17,AMZN,129.37,131.26,126.74,129.04,20588342,-0.33,-0.25,Technology,Large Cap,32.97,1.46,125.06,117.71,Buy
2024-12-17,GOOGL,170.69,171.7,170.16,170.74,13480967,0.05,0.03,Technology,Mega Cap,29.29,1.55,168.5,161.93,Buy
2024-12-17,MSFT,278.45,281.88,276.56,277.46,80311130,-0.99,-0.36,Technology,Mega Cap,40.73,1.63,278.94,275.58,Buy
2024-12-17,TSLA,248.84,252.79,247.81,251.23,10371733,2.39,0.96,Technology,Mega Cap,46.58,1.7,249.72,232.79,Buy
2024-12-18,AAPL,146.2,148.8,145.99,147.29,73885075,1.1,0.75,Technology,Mega Cap,28.91,1.41,154.75,154.53,Buy
2024-12-18,AMZN,130.66,132.53,128.24,131.92,26397270,1.26,0.97,Technology,Large Cap,19.6,0.34,126.33,118.24,Buy
2024-12-18,GOOGL,166.37,170.21,164.86,167.73,23378625,1.36,0.82,Technology,Large Cap,27.58,0.36,168.06,162.46,Buy
2024-12-18,MSFT,278.62,283.08,274.25,280.41,30579346,1.79,0.64,Technology,Mega Cap,30.46,1.69,279.04,276.35,Buy
2024-12-18,TSLA,248.07,249.09,244.27,246.97,48982642,-1.1,-0.44,Technology,Large Cap,49.35,0.69,249.32,234.0,Buy
2024-12-19,AAPL,145.67,146.08,143.15,145.8,18353170,0.13,0.09,Technology,Large Cap,44.04,1.45,152.65,154.33,Sell
2024-12-19,AMZN,129.96,132.53,129.87,130.74,89678884,0.78,0.6,Technology,Large Cap,23.62,0.33,127.52,118.67,Buy
2024-12-19,GOOGL,167.21,172.04,165.71,168.68,30579945,1.48,0.88,Technology,Large Cap,16.18,1.32,167.84,163.04,Buy
2024-12-19,MSFT,283.02,287.57,283.01,284.49,52748663,1.46,0.52,Technology,Mega Cap,18.32,1.89,279.14,277.04,Buy
2024-12-19,TSLA,247.07,249.71,242.21,249.3,61177197,2.23,0.9,Technology,Mega Cap,33.87,0.54,248.73,235.2,Buy
2024-12-20,AAPL,148.57,149.95,146.66,147.47,66651248,-1.1,-0.74,Technology,Large Cap,40.94,0.84,151.02,154.3,Sell
2024-12-20,AMZN,129.33,130.96,128.43,129.7,37912788,0.38,0.29,Technology,Mega Cap,18.49,1.47,128.52,119.08,Buy
2024-12-20,GOOGL,163.8,167.92,163.74,164.76,87176770,0.96,0.59,Technology,Large Cap,20.93,0.43,167.61,163.35,Buy
2024-12-20,MSFT,284.52,286.78,281.62,285.36,15091606,0.84,0.29,Technology,Large Cap,44.87,1.04,279.53,277.35,Buy
2024-12-20,TSLA,244.2,248.32,241.82,246.05,76982972,1.86,0.76,Technology,Large Cap,39.99,1.78,247.48,236.23,Buy
2024-12-21,AAPL,151.34,153.85,148.46,149.86,33063002,-1.49,-0.98,Technology,Large Cap,19.41,1.6,149.62,154.28,Sell
2024-12-21,AMZN,125.78,127.86,124.21,125.46,58567525,-0.32,-0.25,Technology,Mega Cap,18.3,0.72,128.92,119.26,Buy
2024-12-21,GOOGL,168.53,170.83,165.97,168.72,81858386,0.19,0.11,Technology,Mega Cap,21.23,0.57,167.75,163.7,Buy
2024-12-21,MSFT,300.9,306.3,294.52,298.59,29782801,-2.31,-0.77,Technology,Mega Cap,47.8,0.11,282.71,277.94,Buy
2024-12-21,TSLA,248.5,251.02,246.46,246.53,23010389,-1.98,-0.8,Technology,Large Cap,46.43,1.26,246.97,237.26,Buy
2024-12-22,AAPL,150.31,151.93,148.16,150.5,10215119,0.19,0.13,Technology,Mega Cap,38.79,0.92,149.06,154.17,Sell
2024-12-22,AMZN,127.1,128.24,126.22,126.73,13685847,-0.37,-0.29,Technology,Mega Cap,49.52,0.1,128.93,119.51,Buy
2024-12-22,GOOGL,169.71,170.61,167.42,169.31,36044479,-0.4,-0.23,Technology,Mega Cap,35.06,1.44,168.01,163.92,Buy
2024-12-22,MSFT,309.19,310.68,308.83,309.85,91343193,0.65,0.21,Technology,Large Cap,37.38,0.65,287.39,278.74,Buy
2024-12-22,TSLA,245.13,250.07,242.75,246.72,80661166,1.6,0.65,Technology,Large Cap,27.72,1.06,247.24,238.34,Buy
2024-12-23,AAPL,154.74,156.9,153.55,155.03,84073285,0.29,0.19,Technology,Mega Cap,42.43,1.83,149.44,154.26,Sell
2024-12-23,AMZN,124.89,126.81,122.96,125.18,40372498,0.29,0.24,Technology,Large Cap,16.33,1.51,128.4,119.84,Buy
2024-12-23,GOOGL,168.03,171.06,165.63,167.48,31035483,-0.55,-0.33,Technology,Large Cap,15.18,0.34,168.2,164.0,Buy
2024-12-23,MSFT,309.8,310.37,303.13,309.27,54629776,-0.52,-0.17,Technology,Large Cap,40.42,0.04,292.2,279.69,Buy
2024-12-23,TSLA,243.32,247.46,242.91,243.84,95955983,0.52,0.21,Technology,Mega Cap,24.69,1.58,247.23,239.26,Buy
2024-12-24,AAPL,154.6,158.74,152.26,155.72,26861580,1.12,0.72,Technology,Large Cap,45.16,1.06,150.24,154.42,Sell
2024-12-24,AMZN,123.66,125.85,121.4,123.66,92709170,0.0,0.0,Technology,Large Cap,36.52,0.64,127.63,120.08,Buy
2024-12-24,GOOGL,167.65,167.79,165.17,166.08,78495408,-1.57,-0.94,Technology,Large Cap,43.09,0.7,167.54,164.1,Buy
2024-12-24,MSFT,307.13,312.04,304.62,309.79,85830105,2.66,0.86,Technology,Large Cap,31.45,1.98,296.82,280.57,Buy
2024-12-24,TSLA,243.83,248.26,241.81,244.81,63031643,0.98,0.4,Technology,Mega Cap,47.2,1.26,246.32,240.09,Buy
2024-12-25,AAPL,150.49,153.34,150.14,150.46,97985686,-0.03,-0.02,Technology,Mega Cap,27.04,1.56,150.69,154.43,Sell
2024-12-25,AMZN,122.67,123.93,120.74,123.27,20870518,0.6,0.49,Technology,Large Cap,39.95,1.05,126.39,120.17,Buy
2024-12-25,GOOGL,163.14,166.03,162.33,162.6,62110331,-0.54,-0.33,Technology,Mega Cap,29.87,1.82,166.8,164.13,Buy
2024-12-25,MSFT,313.62,315.48,309.93,312.8,59551534,-0.82,-0.26,Technology,Large Cap,17.58,0.9,301.45,281.42,Buy
2024-12-25,TSLA,238.99,240.19,237.27,239.88,40263027,0.89,0.37,Technology,Mega Cap,23.86,1.1,245.3,240.61,Buy
2024-12-26,AAPL,150.69,151.18,148.47,149.63,59876657,-1.06,-0.7,Technology,Mega Cap,16.35,1.02,151.24,154.4,Sell
2024-12-26,AMZN,122.27,123.45,120.53,122.61,39719977,0.34,0.28,Technology,Mega Cap,33.75,0.94,125.23,120.35,Buy
2024-12-26,GOOGL,159.68,163.81,159.44,160.62,77414280,0.94,0.59,Technology,Large Cap,23.96,1.63,165.65,164.25,Buy
2024-12-26,MSFT,307.63,308.2,301.0,307.0,35366471,-0.63,-0.2,Technology,Large Cap,21.96,1.34,304.67,282.16,Buy
2024-12-26,TSLA,237.62,241.59,235.06,239.58,82182495,1.96,0.82,Technology,Large Cap,30.27,0.95,243.92,241.33,Buy
2024-12-27,AAPL,146.91,150.25,146.08,147.81,45504493,0.9,0.62,Technology,Large Cap,24.34,1.68,151.29,154.32,Sell
2024-12-27,AMZN,125.87,127.84,123.78,124.8,24247864,-1.07,-0.85,Technology,Mega Cap,37.41,0.91,124.53,120.64,Buy
2024-12-27,GOOGL,158.06,161.01,156.09,158.37,77542963,0.31,0.2,Technology,Large Cap,25.89,1.62,164.74,164.42,Buy
2024-12-27,MSFT,310.68,310.9,306.19,308.59,94051397,-2.09,-0.67,Technology,Mega Cap,25.58,0.84,307.98,282.97,Buy
2024-12-27,TSLA,245.2,246.85,243.07,243.81,22025565,-1.38,-0.56,Technology,Mega Cap,39.73,1.65,243.6,242.15,Buy
2024-12-28,AAPL,150.19,151.87,146.28,148.91,32329408,-1.28,-0.85,Technology,Large Cap,28.43,0.18,151.15,154.35,Sell
2024-12-28,AMZN,122.39,123.58,121.87,122.46,91618856,0.07,0.06,Technology,Mega Cap,24.39,0.62,124.1,120.98,Buy
2024-12-28,GOOGL,155.64,155.73,153.06,155.42,77943964,-0.23,-0.14,Technology,Mega Cap,36.3,0.08,162.84,164.37,Sell
2024-12-28,MSFT,314.9,317.43,314.89,317.06,34763382,2.15,0.68,Technology,Large Cap,22.99,0.07,310.62,284.11,Buy
2024-12-28,TSLA,243.09,244.87,240.12,244.23,84910785,1.15,0.47,Technology,Mega Cap,33.89,1.47,243.27,243.19,Buy
2024-12-29,AAPL,148.84,151.55,146.3,147.53,73335623,-1.31,-0.88,Technology,Large Cap,23.38,1.79,150.73,154.3,Sell
2024-12-29,AMZN,124.08,125.99,123.46,123.85,49990605,-0.23,-0.19,Technology,Mega Cap,24.39,1.11,123.69,121.39,Buy
2024-12-29,GOOGL,153.52,156.51,152.39,154.43,26922925,0.91,0.59,Technology,Mega Cap,32.84,1.34,160.71,164.12,Sell
2024-12-29,MSFT,306.26,307.47,298.33,304.24,11274372,-2.02,-0.66,Technology,Mega Cap,28.04,1.33,309.82,284.97,Buy
2024-12-29,TSLA,244.56,247.69,244.04,244.58,31610436,0.03,0.01,Technology,Mega Cap,36.39,0.36,242.96,243.92,Sell
2024-12-30,AAPL,147.66,148.5,145.28,147.59,63058941,-0.07,-0.05,Technology,Large Cap,28.15,0.76,149.66,154.26,Sell
2024-12-30,AMZN,122.52,124.12,121.97,122.9,39651701,0.37,0.3,Technology,Mega Cap,30.63,1.14,123.36,121.8,Buy
2024-12-30,GOOGL,149.48,151.56,147.09,148.32,94099296,-1.16,-0.78,Technology,Mega Cap,37.5,1.61,157.98,163.72,Sell
2024-12-30,MSFT,301.33,304.85,299.25,303.93,20042672,2.61,0.86,Technology,Large Cap,45.91,0.13,309.06,285.73,Buy
2024-12-30,TSLA,241.61,248.8,238.75,244.0,98934856,2.39,0.99,Technology,Mega Cap,49.59,1.17,242.98,244.42,Sell
2024-12-31,AAPL,146.64,147.99,144.95,146.17,90326794,-0.47,-0.32,Technology,Large Cap,27.54,1.4,148.3,154.07,Sell
2024-12-31,AMZN,123.06,124.49,121.17,124.28,81224999,1.22,1.0,Technology,Mega Cap,46.21,1.47,123.45,122.32,Buy
2024-12-31,GOOGL,150.19,152.96,147.82,151.12,54734199,0.93,0.62,Technology,Mega Cap,32.61,0.52,155.84,163.21,Sell
2024-12-31,MSFT,291.6,298.01,289.04,294.52,48981870,2.92,1.0,Technology,Large Cap,47.56,0.26,306.88,286.48,Buy
2024-12-31,TSLA,245.87,245.95,241.51,243.48,51332322,-2.39,-0.97,Technology,Mega Cap,15.9,0.46,242.79,244.92,Sell
2025-01-01,AAPL,139.82,141.57,136.91,139.35,17597920,-0.47,-0.33,Technology,Mega Cap,19.48,0.17,146.71,153.66,Sell
2025-01-01,AMZN,127.76,130.58,127.05,128.39,36585496,0.63,0.49,Technology,Large Cap,15.76,1.52,124.18,122.91,Buy
2025-01-01,GOOGL,152.82,156.17,150.37,153.56,48217301,0.74,0.48,Technology,Large Cap,17.63,1.33,154.55,162.71,Sell
2025-01-01,MSFT,303.27,308.33,297.76,305.89,86988362,2.62,0.86,Technology,Mega Cap,20.67,0.17,305.89,287.89,Buy
2025-01-01,TSLA,236.78,241.42,233.34,236.13,87771240,-0.65,-0.28,Technology,Mega Cap,32.43,1.09,242.26,245.24,Sell
2025-01-02,AAPL,135.64,137.51,133.7,136.7,55539173,1.05,0.78,Technology,Large Cap,16.53,0.94,144.87,153.05,Sell
2025-01-02,AMZN,134.44,136.9,133.07,134.8,36096764,0.37,0.27,Technology,Mega Cap,27.58,0.98,125.93,123.65,Buy
2025-01-02,GOOGL,149.37,149.96,146.54,149.58,97710466,0.22,0.15,Technology,Large Cap,41.73,1.81,152.97,162.32,Sell
2025-01-02,MSFT,301.07,302.81,297.33,300.97,90162226,-0.11,-0.04,Technology,Large Cap,40.71,1.73,305.03,288.86,Buy
2025-01-02,TSLA,229.55,233.15,227.95,228.7,30238352,-0.85,-0.37,Technology,Mega Cap,36.35,0.23,240.7,245.01,Sell
2025-01-03,AAPL,132.83,134.34,132.46,134.1,69858825,1.27,0.95,Technology,Mega Cap,36.86,0.79,142.91,152.39,Sell
2025-01-03,AMZN,136.71,139.28,134.61,136.05,96856189,-0.66,-0.48,Technology,Mega Cap,36.98,0.11,127.53,124.39,Buy
2025-01-03,GOOGL,148.93,149.57,148.23,149.11,43449717,0.18,0.12,Technology,Large Cap,36.43,1.98,151.65,161.91,Sell
2025-01-03,MSFT,295.85,298.54,288.85,293.29,82840568,-2.56,-0.87,Technology,Mega Cap,38.29,0.07,302.84,289.57,Buy
2025-01-03,TSLA,228.39,232.93,226.85,228.34,39057565,-0.04,-0.02,Technology,Mega Cap,46.86,0.64,238.49,244.67,Sell
2025-01-04,AAPL,138.04,140.17,133.98,136.7,31290413,-1.34,-0.97,Technology,Mega Cap,17.67,1.79,141.16,151.79,Sell
2025-01-04,AMZN,135.17,136.46,133.05,134.72,65445946,-0.46,-0.34,Technology,Large Cap,23.98,1.23,129.28,125.16,Buy
2025-01-04,GOOGL,149.21,150.41,147.67,147.96,29919883,-1.25,-0.84,Technology,Large Cap,22.89,0.39,150.58,161.59,Sell
2025-01-04,MSFT,292.25,294.55,289.78,294.33,83205540,2.08,0.71,Technology,Mega Cap,47.22,1.08,299.6,290.59,Buy
2025-01-04,TSLA,227.73,230.15,224.41,227.37,56236187,-0.37,-0.16,Technology,Large Cap,22.01,1.69,236.09,244.25,Sell
2025-01-05,AAPL,134.93,136.3,132.97,135.96,97493927,1.03,0.76,Technology,Large Cap,46.57,0.1,139.51,151.16,Sell
2025-01-05,AMZN,137.01,139.35,134.61,138.1,47139775,1.1,0.8,Technology,Large Cap,49.12,0.46,131.32,125.96,Buy
2025-01-05,GOOGL,153.14,154.55,149.36,152.32,85638755,-0.82,-0.54,Technology,Large Cap,18.77,0.95,150.28,161.38,Sell
2025-01-05,MSFT,306.63,309.3,301.88,307.29,78166864,0.67,0.22,Technology,Large Cap,22.87,0.59,300.03,292.19,Buy
2025-01-05,TSLA,226.21,228.65,222.86,226.94,47562143,0.73,0.32,Technology,Mega Cap,30.42,0.09,233.57,243.63,Sell
2025-01-06,AAPL,134.81,137.73,134.01,135.66,27508001,0.85,0.63,Technology,Large Cap,19.54,1.7,137.81,150.33,Sell
2025-01-06,AMZN,140.63,142.11,138.36,140.1,85439528,-0.53,-0.38,Technology,Large Cap,22.99,1.31,133.78,126.76,Buy
2025-01-06,GOOGL,155.71,156.78,155.08,155.72,23033971,0.01,0.01,Technology,Large Cap,39.4,1.86,151.34,161.32,Sell
2025-01-06,MSFT,312.18,315.48,309.19,312.22,86674405,0.04,0.01,Technology,Large Cap,23.41,0.19,301.22,293.73,Buy
2025-01-06,TSLA,228.48,230.53,226.43,227.18,81634356,-1.3,-0.57,Technology,Large Cap,38.64,0.6,231.16,242.88,Sell
2025-01-07,AAPL,137.11,137.73,134.49,136.8,21016829,-0.31,-0.23,Technology,Large Cap,42.28,1.09,136.47,149.32,Sell
2025-01-07,AMZN,141.97,143.41,141.85,143.12,58276692,1.15,0.81,Technology,Large Cap,32.09,0.65,136.47,127.6,Buy
2025-01-07,GOOGL,151.98,154.59,149.15,151.32,94689363,-0.66,-0.43,Technology,Mega Cap,19.11,1.14,151.37,160.95,Sell
2025-01-07,MSFT,314.06,319.81,311.96,313.33,55915174,-0.74,-0.23,Technology,Large Cap,27.48,1.26,303.9,295.18,Buy
